,title,price,rr,img_link,link,details
157,HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv1002TU Thin and Light Laptop,"₹72,900",36 Ratings & 2 Reviews,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/c/a/q/na-thin-and-light-laptop-hp-original-imag3zdbyrwnp9sr.jpeg?q=70,/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dv1002tu-thin-light-laptop/p/itm0c76b79955b2e?pid=COMG87FPKUHZS4ZM&lid=LSTCOMG87FPKUHZS4ZMZOBU64&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG87FPKUHZS4ZM.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year onsite Warranty
158,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook,"₹37,990",156 Ratings & 23 Reviews,https://rukminim1.flixcart.com/image/312/312/kxc5nrk0/computer/0/i/2/x415ea-eb342ws-notebook-asus-original-imag9tn5rpypzyhq.jpeg?q=70,/asus-vivobook-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x415ea-eb342ws-notebook/p/itm398d254bc83ec?pid=COMG9TN5WGUFGZY2&lid=LSTCOMG9TN5WGUFGZY2GYDB6G&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG9TN5WGUFGZY2.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayWindows 11 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee1 Year Onsite Warranty"
159,Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹39,990",176 Ratings & 32 Reviews,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/b/d/y/-original-imagf39qmdjgesc9.jpeg?q=70,/infinix-x1-slim-series-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itmdd277d708aad2?pid=COMGEHP5T7J9M7U7&lid=LSTCOMGEHP5T7J9M7U7BH5JRT&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMGEHP5T7J9M7U7.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayNA1 Year Onsite Warranty
160,Lenovo Thinkpad Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/DOS) E14 AMD Gen3 Thin and Light Laptop,"₹56,990",38 Ratings & 5 Reviews,https://rukminim1.flixcart.com/image/312/312/ktuewsw0/computer/3/u/j/e14-amd-gen-3-thin-and-light-laptop-lenovo-original-imag73utqsnfzf6f.jpeg?q=70,/lenovo-thinkpad-ryzen-5-hexa-core-5600u-8-gb-512-gb-ssd-dos-e14-amd-gen3-thin-light-laptop/p/itm9d1a5b7f5c9ca?pid=COMG6YZZPHDH3VQ6&lid=LSTCOMG6YZZPHDH3VQ6KJDPZP&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG6YZZPHDH3VQ6.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit DOS Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
161,APPLE 2021 Macbook Pro M1 Pro - (16 GB/512 GB SSD/Mac OS Monterey) MKGP3HN/A,"₹1,84,990",83 Ratings & 14 Reviews,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/c/8/u/mkgp3hn-a-thin-and-light-laptop-apple-original-imag7yznc5d2rsuh.jpeg?q=70,/apple-2021-macbook-pro-m1-16-gb-512-gb-ssd-mac-os-monterey-mkgp3hn-a/p/itmb07cc25112c60?pid=COMG7X7HEJ8YZZHG&lid=LSTCOMG7X7HEJ8YZZHGRQ6EZN&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG7X7HEJ8YZZHG.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,"Apple M1 Pro Processor16 GB Unified Memory RAMMac OS Operating System512 GB SSD36.07 cm (14.2 inch) DisplayiMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
162,acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹56,990",86 Ratings & 10 Reviews,https://rukminim1.flixcart.com/image/312/312/l4oi4cw0/computer/i/n/e/a715-5g-gaming-laptop-acer-original-imagfj2g954wfdyz.jpeg?q=70,/acer-aspire-7-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-a715-5g-a715-51g-57y1-gaming-laptop/p/itm3876d2c13917a?pid=COMGF33NW6RSYXWJ&lid=LSTCOMGF33NW6RSYXWJPGBHAV&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMGF33NW6RSYXWJ.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year International Travelers Warranty (ITW)
163,Lenovo IdeaPad Gaming 3i Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹88,990",10 Ratings & 3 Reviews,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,/lenovo-ideapad-gaming-3i-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-ipg3-15ihu6-laptop/p/itmdec5df3646875?pid=COMG5UZBMHXS9KYT&lid=LSTCOMG5UZBMHXS9KYTFZRDQG&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG5UZBMHXS9KYT.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,Intel Core i7 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP
164,HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv1000TU Thin and Light Laptop,"₹61,700",198 Ratings & 20 Reviews,https://rukminim1.flixcart.com/image/312/312/kyvvtzk0/computer/2/7/l/-original-imagbygbzq27x6sy.jpeg?q=70,/hp-pavilion-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-14-dv1000tu-thin-light-laptop/p/itm13e54631e5634?pid=COMG87FPKWXY5FYZ&lid=LSTCOMG87FPKWXY5FYZLO0TQO&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG87FPKWXY5FYZ.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP BIOS recovery, HP Smart1 Year onsite Warranty"
165,DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-5...,"₹74,490",17 Ratings & 2 Reviews,https://rukminim1.flixcart.com/image/312/312/l59xq4w0/computer/h/u/z/-original-imagfzmncb5nfzhw.jpeg?q=70,/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5511-gaming-laptop/p/itmdcffc4f447b58?pid=COMGCNDPWEJ4HZZV&lid=LSTCOMGCNDPWEJ4HZZVH8LIHU&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMGCNDPWEJ4HZZV.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,"NVIDIA RTX 3050 Graphics upto 90W TGP15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)Alienware Command CenterIntel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service"
166,DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,"₹43,790",58 Ratings & 5 Reviews,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,/dell-inspiron-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-3511-thin-light-laptop/p/itm6e3024850935c?pid=COMG6D9UBWS3PB2J&lid=LSTCOMG6D9UBWS3PB2JH6FG2A&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG6D9UBWS3PB2J.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty
167,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-FQ5009TU Notebook,"₹54,990",48 Ratings & 3 Reviews,https://rukminim1.flixcart.com/image/312/312/l367dzk0/computer/r/v/p/hp-15s-notebook-hp-original-imagecpfyfatcvaf.jpeg?q=70,/hp-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq5009tu-notebook/p/itmadd954848304d?pid=COMGECPFYKCYBFFH&lid=LSTCOMGECPFYKCYBFFHRVZQ20&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMGECPFYKCYBFFH.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 year (1/1/1) limited warranty includes 1 year of parts and labor. On-site repair. Terms and conditions vary by country. Certain restrictions and exclusions apply.
168,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) vostro 3510 icl Thin and Light Laptop,"₹42,890",128 Ratings & 21 Reviews,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/e/y/f/vostro-3510-thin-and-light-laptop-dell-original-imagbsn5hgcnmxqs.jpeg?q=70,/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-icl-thin-light-laptop/p/itmeab0124b49873?pid=COMGBP5FDEBNMTGG&lid=LSTCOMGBP5FDEBNMTGGQNYFZH&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMGBP5FDEBNMTGG.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
169,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,"₹1,19,900",3 Ratings & 1 Reviews,https://rukminim1.flixcart.com/image/312/312/l4hcx3k0/computer/a/b/i/macbook-air-thin-and-light-laptop-apple-original-imagfdf4xnbyyxpa.jpeg?q=70,/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxw3hn-a/p/itm9da65ee831fac?pid=COMGFB2GSG8EQXCQ&lid=LSTCOMGFB2GSG8EQXCQCYZEC9&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMGFB2GSG8EQXCQ.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
170,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,"₹38,490",102 Ratings & 13 Reviews,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/h/q/j/-original-imagf4ht2ysxrvg6.jpeg?q=70,/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itmc7c75546d5184?pid=COMG9NYDM4TSC8GW&lid=LSTCOMG9NYDM4TSC8GWVPEXAG&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=54b5c85a-a2e2-49f5-be51-d8e9bdd43759.COMG9NYDM4TSC8GW.SEARCH&ppt=None&ppn=None&ssid=rs4oi0mbz40000001660645256075&qH=312f91285e048e09,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
171,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹1,12,990",7 Ratings & 1 Reviews,https://rukminim1.flixcart.com/image/312/312/koixwnk0/computer/b/i/z/na-gaming-laptop-asus-original-imag2ygghykjhv95.jpeg?q=70,/asus-rog-flow-x13-ryzen-9-octa-core-5900hs-32-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-1650-120-hz-gv301qh-k6461ts-2-1-gaming-laptop/p/itm6ce3cbee80cfd?pid=COMG5QHNMQDZXTKH&lid=LSTCOMG5QHNMQDZXTKHQXPOSP&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_193&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMG5QHNMQDZXTKH.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,AMD Ryzen 9 Octa Core Processor32 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
172,DELL Inspiron Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,"₹66,190",12 Ratings & 3 Reviews,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/e/4/q/inspiron-3525-notebook-dell-original-imagd5k6ykzvkhdc.jpeg?q=70,/dell-inspiron-ryzen-7-octa-core-5825u-8-gb-512-gb-ssd-windows-11-home-3525-notebook/p/itmf0a82db0f2500?pid=COMGD436X2AWBFVT&lid=LSTCOMGD436X2AWBFVTBFYPXD&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_194&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMGD436X2AWBFVT.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
173,HP HP Pavilion Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹62,990","2,249 Ratings & 223 Reviews",https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/r/f/d/na-gaming-laptop-hp-original-imag7a7fgvrae7uu.jpeg?q=70,/hp-pavilion-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650ti-144-hz-15-ec1025ax-gaming-laptop/p/itm50fe150aecd86?pid=COMG3FHBSDER2AHK&lid=LSTCOMG3FHBSDER2AHKTMMWHI&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_195&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMG3FHBSDER2AHK.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayHP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty"
174,ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC511WS 2 in 1 Lapt...,"₹63,990",37 Ratings & 5 Reviews,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70,/asus-vivobook-flip-14-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-tp470ea-ec511ws-2-1-laptop/p/itm2188ce7ae1ae5?pid=COMGARNUGR7DDF2S&lid=LSTCOMGARNUGR7DDF2SGCVWLQ&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_196&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMGARNUGR7DDF2S.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty
175,ASUS VivoBook 14 (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EB311WS Thin and ...,"₹47,990",3 Ratings & 1 Reviews,https://rukminim1.flixcart.com/image/312/312/l0tweq80/computer/x/0/l/x1402za-eb511ws-thin-and-light-laptop-asus-original-imagcjaza26yguhf.jpeg?q=70,/asus-vivobook-14-2022-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-x1402za-eb311ws-thin-light-laptop/p/itm3a740df68f917?pid=COMGCG2GEQJHJEGH&lid=LSTCOMGCG2GEQJHJEGHTMSCZJ&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_197&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMGCG2GEQJHJEGH.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
176,ASUS ROG Strix Scar 15 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹2,29,990",3 Ratings & 0 Reviews,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/4/i/k/-original-imagckcfgfba4fja.jpeg?q=70,/asus-rog-strix-scar-15-2022-core-i9-12th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-g533zw-ln136ws-gaming-laptop/p/itmd6e8ba35232e4?pid=COMGCZUJVKGPCCYE&lid=LSTCOMGCZUJVKGPCCYEPSSUDZ&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_198&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMGCZUJVKGPCCYE.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,Intel Core i9 Processor (12th Gen)32 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
177,HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light La...,"₹60,999",22 Ratings & 4 Reviews,https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/t/g/j/14-ec1008au-thin-and-light-laptop-hp-original-imagdsx9uqnpahja.jpeg?q=70,/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-14-ec1019au-thin-light-laptop/p/itma87dcdbbd87a3?pid=COMGDSFCWQY5EFZB&lid=LSTCOMGDSFCWQY5EFZBO7F5OS&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_199&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMGDSFCWQY5EFZB.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
178,Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,"₹39,990","1,091 Ratings & 176 Reviews",https://rukminim1.flixcart.com/image/312/312/kw104nk0/computer/z/7/t/inbook-x1-pro-thin-and-light-laptop-infinix-original-imag8shw6pfzuc4e.jpeg?q=70,/infinix-inbook-x1-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl11-thin-light-laptop/p/itm8fc1607e50f25?pid=COMG8Z3HUV4BCBPU&lid=LSTCOMG8Z3HUV4BCBPUIDPMBF&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_201&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMG8Z3HUV4BCBPU.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 year Onsite Warranty
179,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Laptop,"₹54,990",14 Ratings & 1 Reviews,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/t/m/0/v14-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7fh8juwph85h.jpeg?q=70,/lenovo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-v14-itl-g2-thin-light-laptop/p/itmc175a6304130a?pid=COMG6VRPCDUFX6X4&lid=LSTCOMG6VRPCDUFX6X43JRJQK&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_202&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMG6VRPCDUFX6X4.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
180,ASUS Vivobook 15 Ryzen 3 Dual Core Ryzen 3 - 3200U - (8 GB/512 GB SSD/Windows 11 Home) X512DA-BQ313WS ...,"₹35,949",14 Ratings & 3 Reviews,https://rukminim1.flixcart.com/image/312/312/l3uhvgw0/computer/r/h/r/vivobook-15-x512da-thin-and-light-laptop-asus-original-imagevhyxjk23g8f.jpeg?q=70,/asus-vivobook-15-ryzen-3-dual-core-3200u-8-gb-512-gb-ssd-windows-11-home-x512da-bq313ws-thin-light-laptop/p/itm2e085e0e786ec?pid=COMGEVHYQP9HQZ4U&lid=LSTCOMGEVHYQP9HQZ4UFFQKMD&marketplace=FLIPKART&q=laptop&store=search.flipkart.com%2F6bo%2Fb5g&srno=s_9_203&otracker=search&fm=organic&iid=be3153eb-c6d0-4f60-9205-2f8e22e64cea.COMGEVHYQP9HQZ4U.SEARCH&ppt=None&ppn=None&ssid=ky5qy9jt740000001660645257754&qH=312f91285e048e09,"AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Home, Microsoft Office Home & Student 20211 Year On site Manufacturing warranty"
